Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type,Machine failure
L,301.99643531194346,311.6331861296906,1176.9166111462675,47.25841670133567,210.02956262220098,TWF,1
M,301.287337506045,312.1344487134844,1342.2313502798977,40.5800767857829,146.7363890258503,None,0
L,304.1546868791399,313.93229272806025,1759.9280748618942,65.8880311838165,169.57161856017893,RNF,1
M,304.41293795976935,313.75795347116065,1353.7814334809864,42.07719264856104,150.99294428812902,None,0
L,300.1592991652279,308.6912775164605,1488.6171673179647,12.53497147309555,217.4205106001555,OSF,1
L,292.3266889030813,303.3098673840803,1158.942213077183,28.87968391264856,159.2744205970148,None,0
L,302.4736649322545,312.4860550084485,1730.6066831025896,45.32119279269703,212.16595537017486,TWF,1
L,298.9192473220259,309.13011968053644,1117.4503588297223,33.5669020005887,38.591994684593985,None,0
M,298.397032156338,309.44283507203755,1171.4378838426762,34.18769732170455,216.67668268656627,PWF,1
M,299.20310945002126,308.72570321842346,1710.1634121673408,27.60770156047272,248.23833010549006,PWF,1
H,299.10671390637077,307.73231465789667,1884.0123359133115,35.23267529349671,165.37669874867015,None,0
L,301.2245396202108,311.294320322426,1441.877783055017,41.939277558742845,244.0902760748612,HDF,1
L,296.88112844174753,307.18908999382785,1490.627437627435,43.858357143879196,54.97088464066719,None,0
M,297.8445585084168,307.58170944225645,1681.6559119565977,29.801043485022277,207.32078008661173,TWF,1
L,300.68631710839486,312.160054686471,1557.8895629394765,48.05406113316486,42.26174584244829,None,0
L,301.24588806082664,308.7597214931053,1425.3563641246672,28.086309101950775,128.98569083706198,None,0
L,301.283083289872,312.4031399277718,1402.9092757228614,44.37956108991248,166.00874786701843,None,0
L,298.4259274421334,309.2170810924976,1186.6404085030033,43.370467746366984,165.0655629733872,None,0
H,298.04346870146753,308.500239479168,1546.588354424044,30.656418149655124,167.71523546301532,None,0
M,298.98673033242414,305.65082878295505,1481.6166355861048,29.46684473916043,80.23117325613036,None,0
M,300.47974550456945,311.7636342878397,1412.4307641774637,43.82290440604882,243.43027425202135,TWF,1
L,302.9709547385451,311.94452062790924,1299.6370408875223,34.40117481397309,1.6382484983896717,None,0
L,295.9051256284585,305.39743365007513,1319.893829341314,38.09500654690105,155.2496121771851,None,0
L,299.55854248608324,309.38794982129315,1623.67538410134,46.873358179147914,216.52742985608194,HDF,1
L,297.3346431179496,307.7420611526016,1676.3327296818095,44.791371612309774,222.77830128784882,TWF,1
L,296.69551464529303,307.3349426874856,1434.5767687418768,30.840554849054286,180.05135035020808,None,0
M,301.93391329068965,312.82675384500897,1413.5040853507242,39.46420809703174,143.70305113113005,None,0
M,301.0892491489987,311.9051026590772,1329.2703906771594,30.652847981071623,114.33376393736486,None,0
L,300.8988670318945,311.1517942361076,1687.3640087148515,48.69938949956337,112.37899872881707,None,0
H,301.842051679462,312.25797433851955,1506.1991539311814,55.365168642817004,106.2747828577662,None,0
M,299.0405622064677,307.94980849064547,1573.580195865453,31.54904684806607,174.97316183861716,None,0
L,299.13472496733294,308.3836981605139,1571.6940260186925,39.688328960336364,182.8021098881511,None,0
M,304.37146123344513,315.26692145711996,1438.4596758932125,49.1746101133111,128.6905872029767,None,0
L,299.5068578914809,310.34406737820956,1266.9279800313157,40.24211008328301,185.2029412804831,None,0
L,301.47026422610816,312.1940636425526,1300.7733688628161,45.61505287380427,132.11379543785233,None,0
L,300.0127630819266,309.49834632027006,1725.5771065294903,40.516063315109434,24.3379257600391,None,0
M,296.30348293984315,307.2139750717868,1354.8631370298856,29.431962921128907,212.90376736491544,TWF,1
L,295.91074199239745,304.7494975399171,1417.92753605033,41.18925017177872,217.6201130178977,HDF,1
L,298.8420315601202,309.91939136998246,1273.121892925758,51.27283639233051,66.61530434864935,None,0
L,302.11220250334,311.85133170209406,1256.7866962147186,43.1429206980758,196.608353647779,None,0
L,301.576583313272,313.26075371961264,1346.1670005942553,56.23674283789194,127.79274968445833,None,0
M,301.8281543284481,310.3067122363826,1837.6814368488917,22.28496140978573,31.00679503089404,None,0
M,298.0259076421274,309.7893116880459,1631.6074782384858,43.79047449640206,99.49967393420798,None,0
L,303.2317449802446,312.87028065108115,1394.6422257152753,33.51992014816822,19.137989569187607,None,0
L,298.0702133996272,307.6907341436155,1716.575358910399,31.243688388742278,196.61674894473987,None,0
L,300.42564879733993,310.62048761632553,1469.5402253407108,53.34418608571729,49.05836569335581,None,0
L,299.97929542018454,309.28221650738385,1770.8680093983678,37.44995022310621,41.09797527792256,None,0
L,299.65225235937083,309.5799233580685,1942.3460700792427,36.48454738666699,52.13440788679413,None,0
L,302.6771842765912,311.93955801132034,1705.6323478532383,43.435758851188844,56.53275318495718,None,0
L,298.5897789596681,307.8887154286889,1518.9101910445154,18.47481546953699,168.4880452591399,None,0
M,297.30078948857613,307.7876754388767,1639.861974703272,53.54865939883669,159.6502455273799,None,0
M,300.03999097241285,309.1384254771093,1503.0142438564424,59.044303141141356,32.334156027900434,None,0
L,299.20034653142693,308.43215229642146,1132.8003272049914,49.15113445022232,181.10479652560002,None,0
L,306.75476583816527,315.38197458841887,1369.0749171575912,44.11989740571397,87.26427576061224,None,0
M,301.35301495287996,310.8490842729186,1309.6816808693566,37.834245728585344,114.368182675887,None,0
L,299.18131884956273,310.49292087928666,1364.6417916338255,29.24787681217818,31.214989954877648,None,0
M,297.8877768616258,307.04184322152287,1858.7342865278888,51.94063815732764,177.1565140245839,None,0
M,296.2394231788624,305.5077899136752,1724.4299485709316,49.16341623268871,94.05553680116869,None,0
L,297.94956182852513,308.14348377500664,1588.1769602883294,44.501162549173856,158.03240081854943,None,0
L,300.22988354351827,309.85908710971876,1662.4685900902716,43.33628889448342,106.80523616493048,None,0
M,302.8546573031895,315.08281173653916,1121.577302818829,43.005924138653064,12.217200163687686,None,0
L,302.2433782847758,312.08085032009956,1645.6367426179058,34.74063280210672,175.87239146405994,None,0
L,300.4581896632928,310.79340800951013,1687.9248632404335,65.01168827931811,138.12704006167817,PWF,1
H,299.35366466859506,310.2974334533944,1052.0505624625434,37.143764594776805,108.56123049766467,None,0
L,300.5376247128243,311.46220257868714,1653.0473507558797,35.73295806521561,50.38799767696028,None,0
L,298.96272400503085,309.1960115865882,1215.185271466583,51.206063120451496,156.08580370486231,None,0
M,303.43672799152773,313.27560050484175,1105.9989287107935,39.70794227575652,68.79936159852471,None,0
L,299.62161963744984,311.6456481738291,1765.2636433719156,39.8100548474716,107.29357465648238,None,0
L,299.8273242835065,309.72756400819225,1298.5901904775317,54.145693720798036,14.121286772187908,None,0
H,295.5683551499587,305.1266650455302,1356.8106521231246,46.78615245550376,194.18662679210658,None,0
L,299.60913030695446,308.96328131866045,1697.920908551469,47.29418546774293,22.509270604537555,None,0
H,301.67296827592986,309.9461650732231,1438.9523455495198,25.82289505807282,222.70990194996986,HDF,1
H,297.8645548459229,308.68617059816006,1463.9669252541835,44.00540178609047,216.89365476197332,TWF,1
L,298.49855933101435,306.15049093391355,1459.5826187124142,29.943920644051232,242.7724812043905,TWF,1
L,301.58542203546733,311.5796991945624,1569.5197541949572,35.45005993255078,227.11031070123593,OSF,1
L,297.0466855529639,306.8418249186925,1454.7331167218647,41.75641269562819,242.8519135540842,TWF,1
L,302.1156020150838,314.3555672073153,1522.8252148718202,39.637901979244155,221.81906104367758,TWF,1
L,298.9357122196538,307.1040609909402,1399.288374917459,46.54218306028772,28.127151260618348,None,0
M,299.2228635590176,308.3217602720332,1570.3639179758725,47.7069965184161,109.42046578575138,None,0
L,297.7522431897488,307.61614673106715,1562.7686063809135,48.45633839282622,19.039090452808633,None,0
L,300.75609252085576,310.5585631833866,1879.5771675368364,26.557990568598385,136.32455166983414,None,0
M,304.91974397005873,314.3701993792487,1423.7498100652595,63.62658262036878,132.43919036979645,None,0
L,301.56299447892127,311.4820065695191,1463.166896439004,39.75421131224128,230.54459002907322,PWF,1
M,298.27142947611895,307.0118667472492,1547.7648651874083,52.1293335366721,242.42368627874583,PWF,1
L,302.27124117098293,312.6284340499779,1692.8871288629439,14.856871522174014,64.91101170628546,None,0
L,299.3666409081315,307.04515556605395,1281.6829693645598,37.34671200236295,145.57821244052255,None,0
M,302.74896996285514,312.7232006069779,1520.7153043550136,25.39317902329057,116.1104474132372,None,0
M,301.6133528043287,311.01299611006516,998.4347927889866,31.386346300409816,136.68379368523816,None,0
M,294.11371686905653,305.1300048118132,1445.6936166555208,40.50555751583816,132.932023772246,None,0
M,297.9918407340899,309.7471518047232,1714.5454060198722,36.6525056147914,228.53110230065843,TWF,1
M,301.8887704456708,311.5577182769204,1354.7715127305364,53.140170071310834,224.03144381307573,TWF,1
L,300.30331454429006,311.69404047343147,1535.3675230570623,57.68991996973351,30.68417048430791,None,0
L,297.9524881045843,307.6363718239539,1394.2188851232795,30.331657872679678,86.27754460421535,None,0
M,298.7328209690124,307.7666944458833,1328.1195604532634,35.122348346321395,188.19376839819725,None,0
M,296.18752675982125,307.93343039200687,1694.2971996536203,29.689117617679152,170.99677645751575,None,0
H,299.8232534249472,310.3440298696812,1290.9482620308693,51.559001794174556,157.79813890238106,None,0
L,304.42137945203154,314.42581797464135,1558.5930587726186,41.590436047237475,248.45260807412424,TWF,1
L,301.60986678146463,312.29704425656325,1561.6703241532318,40.32331169962348,84.2337643245705,None,0
M,304.38083400237684,314.655049037507,1329.6400965922753,43.124664107273354,128.81217644548153,None,0
L,301.76479417957995,311.69557477163846,1531.1370513915258,36.88829108950687,244.78759331281864,HDF,1
H,302.0549586867054,310.7285238593974,1313.0104325064046,31.435299741634704,173.8880696530616,None,0
M,303.94815737549004,313.6776206383288,1604.3583749818317,40.51054753790797,162.17006804687716,None,0
L,300.75452651868443,311.3777819421429,1237.0108570714212,37.32991634962564,38.6868100127497,None,0
M,299.62554535698627,309.50277393129943,1432.0788993616318,43.47024077274681,61.66422586134818,None,0
M,302.065315033244,312.9676407943744,1449.44566806842,23.68021431479777,94.36829734667543,None,0
L,302.90768047424376,313.2913354981105,1722.591067642134,41.863585827132916,116.21177509082611,None,0
H,299.04007071457556,308.16193439649015,1528.0086143423785,33.107539941966245,124.30255992628939,None,0
L,298.5568618353199,307.2376898774878,1691.0026980224118,41.513049374135555,225.53429535741142,HDF,1
M,300.27771206486176,310.1205335649316,1610.9382096979757,49.05089609370751,26.802996427236465,None,0
L,301.66299773386334,311.13876928575877,1609.6606001791517,34.43752248884797,62.08814251266567,None,0
M,301.59618209732315,311.9325039069448,1433.6133619539864,51.967205157701805,35.90845088711045,None,0
L,297.1516647996248,306.4335271408621,1704.1811767049771,22.592374149903986,183.82768143827775,None,0
L,303.82321213412666,313.20781980837177,1428.7659181395995,55.43828830521386,242.64495027728188,TWF,1
H,298.7176701412063,309.7707398588012,1154.0349040139786,52.384940523479145,223.49020084692765,HDF,1
L,299.46987000622283,309.61807297485075,1457.0425663066214,31.134103640895386,180.82519220138633,None,0
L,298.19469128002436,307.4919642145971,1590.6952809288136,31.21774587884941,5.38070104211813,None,0
H,305.39665767187415,315.41429948060915,1178.6748562574373,25.050440469107834,86.75771749936214,None,0
H,300.48414134057595,311.86305258357766,1322.9795282559228,49.213787921206404,215.90451250068645,HDF,1
L,298.29804983863687,308.5918365269116,1253.8823119645288,36.69589187317803,163.2675634902341,None,0
M,301.7278470999249,312.32079790935,1657.3434209417926,35.96230099941194,52.40033031247368,None,0
L,301.53827155862007,310.7860370220926,1834.572527402499,28.771850372614097,116.6217836671476,None,0
L,299.6245459528402,310.6509653299748,1458.0601691573568,58.119738944354275,21.979532911264364,None,0
L,301.68121342556674,313.9993156860305,1606.3060726136518,30.272390703501273,130.20038414314715,None,0
M,298.34941607833827,307.55794843582544,1601.1038731799447,40.241661387252364,225.25711192129083,TWF,1
M,299.0141634501015,307.8322694757295,1810.7593892879922,42.159697097256945,9.67971158424169,None,0
M,295.9795666908679,306.15510893470304,1369.4894192094787,36.013288171576946,153.47288126982374,None,0
M,297.35209783156085,308.2276028814053,1456.024207048335,33.99109284374913,58.275674499719656,None,0
L,303.6152616113414,313.52387193929115,1431.8462701151884,36.30738555626539,247.59626804471395,OSF,1
L,303.28285725544464,312.229650859402,1515.0734480080525,45.65333332752996,16.27543017588373,None,0
L,300.13157729729795,310.02299313551754,2000.8633604233617,36.52942844988127,154.3228457709725,None,0
L,303.32586289437967,313.92395516715715,1506.1622230394626,56.255456872995296,64.09267193978535,None,0
L,299.6798510267834,309.27281919983733,1329.057869478588,32.229613141964045,220.6157656369832,TWF,1
M,299.5131793948642,310.12043441261915,1269.1005546213762,47.54106752670343,30.48244983476625,TWF,1
L,300.1130212969311,311.277732082171,1750.5290014626094,22.436012881654396,107.31315320102327,None,0
L,299.75015680935286,309.9903874351233,1328.1490992043841,32.23074965164011,46.340386240684175,None,0
L,299.56960735287964,309.5416595816014,1632.7173918398191,31.83707833920786,199.86093059667053,None,0
M,302.2867962142991,313.1161401395254,1364.0617341482744,28.960864668363396,87.86089158035266,None,0
M,300.3002713079124,309.4441704804752,1246.6614526833657,42.83472507255605,46.67829961404829,None,0
L,301.42496352886764,310.47025369517473,1621.0399200603642,38.89812806407854,181.47526701915774,None,0
L,302.0627610505547,311.7961887656257,1373.8510266472936,17.211722821470946,204.30432945782408,PWF,1
M,300.77637159130944,310.284492136495,1585.0851278477787,59.95535439252512,115.5988718424106,None,0
L,298.0594573481835,307.256115372893,1599.8565881692089,41.76016194343763,94.71235056473878,None,0
M,297.29426822207193,309.1247366970707,1609.2530490024938,40.01177354515745,158.0360480942724,None,0
M,300.2975612696146,312.4695544791089,1446.3702632113627,53.10118848596986,162.8491472347934,None,0
L,299.6574873903501,309.30378234809456,1637.2367113009416,49.888608893915006,165.18634890905525,None,0
L,300.1747828578402,310.2665018075886,1315.4907343103835,37.01826706101502,68.93941049231861,None,0
H,299.9678919215028,309.78004910143903,1009.1819497871732,20.474869402988322,235.32561815386856,HDF,1
L,305.16714732033313,316.2746465604513,1641.3784346240216,45.64385645285465,53.36106193593379,None,0
L,297.3395474887173,308.64519305055734,1533.118100967494,30.371538252513474,93.53956897204924,None,0
